age,gender,purchase_count,avg_purchase_amount,app_usage,region,true_cate,true_propensity,treatment,outcome,age_scaled,purchase_count_scaled
36.90389756562869,1,2.4298331722574504,10727.396888567635,0.47517160219469284,0,0.2931006638416498,0.5140871293137826,1,0.3086371711591461,-0.287246261247667,-0.6286239622361595
41.12046849131981,0,4.457332436316231,9077.684477440002,0.745155593804159,1,0.2032823844751701,0.46036744233975857,0,0.0664193320003412,0.08096690063271414,-0.4954716655037355
20.0,1,0.7688880008349211,8345.446216748885,1.0537243704513037,0,0.1996270779239105,0.44220448697267584,0,-0.0031128399712060384,-1.7633835492080314,-0.7377034910142904
42.16366061605004,1,11.152540597355555,10816.844971426755,0.8500614050223492,3,0.38222273138427215,0.5653832762618693,1,1.104949338291478,0.1720639265015889,-0.05577614524030196
55.40925634214677,1,5.777957320442638,14000.814466092947,0.9327730067096527,0,0.1964737101356174,0.6424714832894276,1,0.4647244775584092,1.328739046936314,-0.4087420476140571
44.734959825810634,1,1.937117006073444,11587.362876310855,0.3973186089567015,0,0.23259094654960952,0.545351455206718,1,0.836602574986393,0.3966033043163449,-0.6609821930516222
27.644668346927194,0,6.388748592109558,6402.132760718275,0.83238087316897,2,0.17704009644997776,0.4059738435214368,0,0.25954114896987596,-1.0958108810007359,-0.3686294507375679
26.51053769367072,1,16.480729391306046,8956.459362375785,0.9044139703604748,1,0.40006910650033367,0.49930086485572456,1,0.47317884529752624,-1.1948491377217658,0.2941428845295175
33.15104447500629,1,13.964830168178326,9814.996339471903,0.5246088002704362,0,0.40158169159762924,0.5345729739341473,1,0.781373591452866,-0.6149651415708152,0.12891581597011564
27.399342522121763,1,16.650411000290486,10858.537829613068,0.7981465929525413,0,0.38246589304179496,0.5236553459826863,0,0.26898387986265915,-1.1172340229884907,0.3052864130871073
25.803325783187333,0,19.11129045083034,7018.892471563207,0.8012576956834093,2,0.21745509762178847,0.4198099025884209,0,0.26134078331052557,-1.2566066032708296,0.4669001589609539
41.982880600779104,0,9.473261184665859,7452.682524563746,0.417029995996825,2,0.24963729196359727,0.4645461386376285,1,0.42676485919342033,0.15627726425855226,-0.1660597416976896
62.5842939577004,1,9.391423073323779,13359.122411764049,0.212339158764216,2,0.16813970732043532,0.6290752768359358,0,0.28463355489645276,1.9553010883659012,-0.17143430960930878
20.0,0,3.171831496614677,8245.009048811695,1.0971167201627323,0,0.07990707105378468,0.3922793415028088,0,0.24988626252320245,-1.7633835492080314,-0.5798945827433191
44.322712444929145,0,2.2649259217129663,9912.575866034425,0.6376193194653127,0,0.1383535162592981,0.48308191591081573,1,0.1360157239343188,0.3606036936691224,-0.639453943557026
58.92943935716169,0,1.4244113645812277,9857.452073753237,0.7292400747587555,3,0.0079015513124535,0.5282189009126383,0,0.29680611039053983,1.6361399518893847,-0.6946531960071035
29.226039202892448,1,2.7071342222392554,9987.552304176295,0.985118765831466,0,0.30461746093703423,0.5031425712070283,1,0.43636135780639207,-0.9577172562895587,-0.610412724212095
32.630529219900204,0,11.576388569327547,7795.35998525899,0.6745510740378591,0,0.2357891431559483,0.4602597285813587,0,0.020096716486778632,-0.6604192727279165,-0.027940706809378577
20.141719937610766,1,15.680786934583356,9144.954103952612,1.1416515101241331,2,0.35979032850686393,0.4781615173905467,0,0.12541482171329904,-1.751007818490162,0.24160813038456322
37.04805593973159,1,5.343553691854375,7524.935354333178,0.4689246772850039,0,0.37127284363731766,0.5298369995844506,0,0.24642695975139897,-0.27465759342364277,-0.437270709439381
44.719684600063886,0,77.04728989078357,10691.097326547928,0.599081073864691,0,0.2984207978115197,0.5621620771635603,1,0.647367900178182,0.39526939122208693,4.27174069610383
31.122746032324393,1,3.412627506364998,12157.714406129562,0.6475884763405032,0,0.2904742272363973,0.5001049119388211,1,0.47674777402897595,-0.7920868349986425,-0.5640807463042007
43.792814436759414,0,2.870969928022559,9797.185955663614,0.6785254865861297,1,0.15753859367240286,0.461802544493796,1,0.21336662445463986,0.3143302111401141,-0.5996531146287338
46.37040594480578,0,0.8925761789679033,8787.02090333746,0.4167004892342908,0,0.08322817701456009,0.4686766024023621,0,0.18378209089445352,0.5394190655528284,-0.7295804966985804
35.1784596767004,1,2.373776044136576,9326.943359542985,0.9806154734557415,3,0.3277469394816397,0.5053236859906833,0,-0.04627067995276171,-0.4379205773938756,-0.6323054113443459
51.55003462960122,1,12.294345923440204,11763.496728261518,1.6070243754489,1,0.3274166844880365,0.6482006822646817,1,0.7815880623278458,0.9917314988085895,0.019209826041943327
45.299950770232726,0,11.351497465283957,8976.046735961256,0.7565240773536067,1,0.24263989327127433,0.5021703767865052,0,0.23049784804618276,0.4459412867067022,-0.04271001772796753
43.54269710014292,1,10.87237723119922,10474.433844709221,0.9541683510393283,0,0.37965415082289883,0.6008742285115883,1,0.7980480866187363,0.29248864912688527,-0.07417536063105121
27.52112887449363,1,8.085808024568081,9633.773871174953,0.8023925651664727,1,0.35406277807548325,0.48289978547285284,0,0.2983669179596857,-1.1065989978291848,-0.2571781840816581
20.0,0,22.811872484419368,7119.100568497707,1.5331660586657012,1,0.22499404082103808,0.43134925110380407,0,0.04009927975662125,-1.7633835492080314,0.7099290989728589
20.0,0,9.939011470242324,6936.195442272556,1.2031734460330354,0,0.16714064680278298,0.42064363545615824,0,0.23660024104556637,-1.7633835492080314,-0.13547244564898894
29.12021745814849,0,5.246804080451177,6632.724248025264,1.6663878156458107,0,0.21319343482238196,0.47474374123336716,1,0.31518372942775535,-0.9669581679010444,-0.44362456277717033
61.54253627094786,1,7.702839811522754,11635.62057809171,0.9017171452444717,0,0.2044382357055255,0.674269404010726,1,0.8997552783211731,1.864329325169609,-0.2823289192984079
29.638076740420793,1,4.832464911266316,9004.76299663012,0.7132531127766357,1,0.33790386821184876,0.47795333661738754,0,0.08976862843742633,-0.9217359702681809,-0.470835528019508
37.359783668083914,1,13.803333051462044,11131.589415920516,1.0335154361329593,1,0.41767143587349753,0.5556149240050714,0,0.4812064290806954,-0.24743588779477702,0.1183097889359111
26.94701589575598,1,23.0952912467195,9906.728401662062,1.627920057256738,0,0.44333850430269356,0.5702144054766188,0,0.20604338197271463,-1.1567335642583987,0.7285421065365596
64.05307964410204,0,5.973464894054767,10518.136370178436,1.1507361197073522,0,0.08594226168313335,0.6237322123950205,1,0.24444949325167598,2.08356318361951,-0.39590244618163767
31.31211601908869,1,18.572672838326888,10942.059658871727,0.9327706180459729,0,0.41684094593599785,0.5523598045093011,0,0.2899261888110247,-0.7755500512422305,0.43152743481909694
45.928767027706236,1,1.4827213052028583,11032.317646084011,0.33011354013142247,1,0.21179040044446132,0.5188744207560851,0,0.5422594954841868,0.500852831297443,-0.6908237975684779
38.72395596962422,1,1.2692390818315156,10405.00499792326,0.5181474172433449,0,0.26295580317966155,0.5150087546143047,0,0.3485091242851993,-0.12830918380901113,-0.7048438511671827
61.71167619679732,1,4.476184424429649,12327.795745120227,0.5280055436327227,3,0.14675898061542367,0.624777286249402,1,0.31342306393164737,1.8790995135513053,-0.49423359574964404
48.588810894050084,0,19.48739366907697,10528.351253862471,1.873156900063962,2,0.27728770955698023,0.5862267576738003,1,0.4165112941885504,0.7331418595215897,0.49160004823131714
45.235884036088386,0,6.630400122183609,9290.27755172662,0.28505597299182917,1,0.18890980258475756,0.4662869553779673,0,0.08503391616106037,0.44034664234606674,-0.3527594295697914
32.14559714802028,1,3.7733715922821816,10187.643834012735,1.3793691251591362,2,0.3558481448953899,0.5187639480549994,1,0.5277649833830114,-0.7027660930781148,-0.5403895398884931
25.709001928315278,1,10.429506364567787,8866.133829581282,1.0907329428643409,2,0.37871878062116254,0.49398690392921146,0,0.2946275976891425,-1.2648434586339332,-0.10326009279011779
31.34117101191965,1,0.6943853778543215,9749.8489318994,1.4683583121387889,0,0.27894684525676033,0.5182985963128268,0,0.5909275149318567,-0.7730128163736044,-0.7425963141774407
22.585891719381294,1,8.471712359916483,11543.737744155835,0.9067972513400808,0,0.3071668078308556,0.48947861728244857,1,0.6032992000179962,-1.5375698766637669,-0.23183462441605546
24.294155210570654,0,0.7027272307840697,7827.628399483549,0.8752929935646643,1,0.02567432345120286,0.3575910280548506,0,-0.02122377662131686,-1.3883953193040908,-0.7420484782811273
21.478588681771036,1,8.00923959032145,9271.237884514374,1.2456703968485303,1,0.33473301465821254,0.4746544727250392,0,0.25418248800033105,-1.6342654048129572,-0.26220667561202493
35.463905211781395,0,7.350537226078898,7403.487324015762,1.1320941072155817,0,0.2558757024087766,0.48698531876532897,1,0.3465444085198234,-0.41299397118492553,-0.3054657456480822
27.689582728366283,0,4.648604588268149,9311.707060572382,0.786066826577894,0,0.12667538594699226,0.4216864600086889,0,0.01729016916047668,-1.091888720862785,-0.4829102176231741
54.25256060966146,0,1.2355745076243598,9377.49311070719,1.439505438599726,2,0.06942888662937875,0.5382755016016484,1,0.26667095227769644,1.227730288753941,-0.7070547103539961
20.0,0,5.725777002654896,6643.220170760946,1.7252783536840948,0,0.1576140545642682,0.4342947864482465,1,0.3031256247848483,-1.7633835492080314,-0.41216889431177517
47.85238787624869,1,7.68673995960864,11918.968511348408,1.3974070213804999,2,0.32650674029636595,0.6112831138679323,0,0.7462024156578004,0.6688335263653775,-0.28338624755367187
24.572907990927668,0,1.2716272777593247,5026.724675247805,1.1034888551561126,0,0.09001944753175709,0.39992096644419267,1,-0.1716889857778984,-1.3640531596565852,-0.7046870107783983
27.32763040039999,0,8.299810782823977,8302.703452397365,1.0065207566671588,0,0.17988078162593912,0.4429633910051429,1,0.3736265157273311,-1.123496302824326,-0.24312394530881476
42.17225870444448,1,12.173463814186011,11320.994120116447,0.5012746794597253,0,0.36658890256539817,0.5748141879279474,1,0.5621766015657781,0.1728147568254796,0.011271115154900079
31.69179070919447,0,4.81013801535405,8034.5221111387045,0.645280976526382,2,0.1709425222401681,0.410681802927926,1,0.3515950604949236,-0.7423948593591747,-0.47230180597202015
49.3018659284174,1,32.354519898707984,12545.431855162109,0.8848259142797863,0,0.35726530818074903,0.6487893337802845,1,0.30082866928002683,0.7954095773961748,1.3366249713928737
33.53052756221226,0,31.23062270201411,8002.0586146217875,0.5918352387286511,0,0.287833104161774,0.4840727156454631,0,0.17004274054130486,-0.5818266814612332,1.262815083673682
39.966566671997185,0,3.2589142755333227,9197.921079793085,0.6370517255335753,0,0.17942603541784816,0.46795476089089605,0,0.21549797169270524,-0.01979787835002475,-0.5741755809047451
65.03256459444536,1,4.74555818722783,15427.211635177826,0.1726641911732395,0,0.09961340094277477,0.6479469239010699,1,0.501561419643605,2.169096963777862,-0.4765429677766254
29.083798996217997,1,5.651228580364692,9209.325274134468,0.8515868790813556,0,0.34874203010199034,0.5103668926744763,0,0.12770931661139398,-0.9701384196398548,-0.4170647252606102
53.35161166243962,0,11.191444837361432,10550.564275577908,0.2276506056317199,1,0.13676252932321648,0.515653832684772,1,0.35208487003546884,1.1490546856642152,-0.053221180609122794
52.32383515983679,1,6.8239122495504825,11501.59968193885,0.3944434752523804,0,0.23351455786363293,0.6061324568478019,0,0.1092303173439183,1.059303833040357,-0.34005087541086393
20.0,0,2.5963748210270174,5491.109138433393,1.045793905034125,0,0.09344339078398985,0.3863102783500636,0,0.29413136296076503,-1.7633835492080314,-0.6176866448085415
21.60779234891519,1,18.974520197383377,8836.344377366306,1.9081071317099698,3,0.4131411360818747,0.5282755551344704,1,0.45398921573361506,-1.6229826606959727,0.4579180233350784
38.51525264470197,1,31.121440704440243,10550.13734783074,0.6627009377621351,2,0.4440758532474374,0.5621266863229295,1,0.9283079693969978,-0.14653425639022855,1.2556447561690045
40.95495455867873,1,5.176715970013165,9887.283665968605,1.255584219806084,1,0.37193032622450883,0.5627412014335822,1,0.5456705116140823,0.06651335305885459,-0.4482274709231269
49.878047007542975,1,3.429007488088999,12747.727922095604,1.2583120593863668,2,0.24265348447106444,0.5982168752780691,0,0.21927133603284832,0.8457247412341231,-0.5630050210372926
41.2195606424011,1,1.7285434154319272,11641.709791689176,1.139434145752693,2,0.2849503786040978,0.5380897684583221,0,-0.09964201505173637,0.08962014871277307,-0.6746798811958096
21.426381324291626,0,4.613039542035176,8414.958837340198,1.4735908208376007,0,0.12418720000738634,0.4245200940552197,1,0.3230299485675182,-1.63882442599621,-0.4852458868257538
36.3285468216209,0,18.682579668924344,7064.528226369439,0.8684763686496909,0,0.30456637398221376,0.499559901748539,1,0.40350298958783215,-0.3374889158536998,0.43874536440361217
45.301127795793754,1,22.121439829520295,10391.533894449696,0.5490337958253144,1,0.38548585054688445,0.5817363461072488,0,0.22237994701339858,0.44604407077249353,0.6645862002756531
36.81274527656674,0,10.570306946416348,7104.876814947248,0.8590985688506672,0,0.27434392054870455,0.48823188030816606,1,0.6754350843997889,-0.2952061587946612,-0.0940132727361037
33.68133840235958,1,21.962168437164628,10849.952218734827,2.1303235207468854,0,0.47945224604083314,0.625527347404645,0,0.31659170534839465,-0.5686570852952727,0.6541263436079502
